,filename,size,parse_time,reify_time,mask_time,serialize_time
827,2404.svg,30905,113.16123500000685,68.72990000010759,636.9375360000049,58.949778999703994
828,97927.svg,30862,369.1375249995872,223.17445999988195,580.014183000003,34.47896000034234
829,95472.svg,40473,65.25411299980988,128.0336259997057,599.5263830000113,38.725718000023335
830,110912.svg,43170,450.78267000008054,291.49880599970857,912.8010029999132,143.3996969999498
831,149035.svg,23250,42.42070700001932,207.15143100005662,560.7319959999586,27.904157000193663
832,137611.svg,10735,34.808049999810464,48.95795000038561,528.214159000072,20.30689799994434
833,186032.svg,13490,27.934474000176124,63.77999699998327,530.516806000378,17.88131900002554
834,155576.svg,45936,104.5590630001243,34.374482999737666,635.2857749998293,61.698677000094904
835,58127.svg,27778,50.73409500027992,155.05457900007968,896.9140599997445,34.47967099964444
836,112357.svg,38390,139.89140900002894,97.6088620000155,628.2557240001552,56.05997700013177
837,62007.svg,26755,96.51086399981068,60.69259200012311,616.3333290000992,52.94398799969713
838,36769.svg,29585,93.3204959997056,75.7407449996208,620.1078580002104,53.42448300007163
839,88642.svg,21447,157.74394499976552,69.8761190001278,674.4789540002785,67.21443499964153
840,140352.svg,22932,24.777336999704858,184.0947050000068,522.8860449997228,15.974737999840727
841,111470.svg,48543,113.01831499986292,40.55484299988166,633.7709209997229,63.42489800044859
842,190064.svg,14050,34.6989439999561,83.92244400010895,528.4401849999085,20.810255000014877
843,2810.svg,29813,77.4804210000184,213.34335399978954,619.2119400002412,50.76628599999822
844,152192.svg,20287,325.3708319998623,35.15670600017984,555.838920000042,30.740779000097973
845,187616.svg,46792,134.2584900003203,96.72419500020624,684.0531860002557,75.78182300039771
846,86696.svg,24568,51.75721300020086,106.13745599994218,577.1708369998123,35.23347100008323
847,173440.svg,27130,76.14746099989134,57.789534000221465,594.5619629997054,45.29006199982177
848,15289.svg,22562,54.939687000114645,117.26300999998784,587.722470999779,31.9415310000295
849,111767.svg,38975,47.65383299991299,109.58890600022642,588.3192460000828,32.57259899964993
850,59863.svg,33451,75.76729399988835,163.46022100015034,588.5238500000014,42.26906199983205
851,17077.svg,36160,69.73049399994125,138.22032200005197,565.4057090000606,29.567510000106267
852,16010.svg,28124,45.60058700008085,257.96881399992344,547.1910019996358,28.387215999828186
853,65276.svg,26491,49.07350799976484,30.79965999995693,564.2595700001038,34.00306300000011
854,95590.svg,21333,33.06841399989935,154.80213299997558,551.9414390000748,21.774340999854758
855,103699.svg,38913,97.27857999996559,107.91969299998527,653.581142999883,65.85282099968026
856,186215.svg,41955,103.95844200002102,89.27809199985859,664.5044470001267,70.37246299978506
857,85612.svg,21630,29.984885999965627,107.93574299987085,538.5215730002528,20.734261999677983
858,189282.svg,40263,109.46139600036986,98.04206800026805,646.2033170000723,65.16346299986253
859,120111.svg,28532,112.48376899993673,42.78015499994581,650.5405769999015,66.80731899996317
860,48117.svg,35631,112.06137399994986,67.095080999934,844.3451799998911,71.62606399970173
861,34222.svg,22670,53.92935400004717,63.279864999913116,588.0825790000017,35.12903399996503
862,97088.svg,35038,71.21223500007545,79.77666599981603,599.4154539998817,46.45721099996081
863,168660.svg,12033,34.90965099990717,13.956226000118477,526.0782870000185,22.043276999738737
864,168803.svg,31232,92.4625699999524,79.30766300023606,628.0141689999255,52.939127999707125
865,47996.svg,47439,150.4487639999752,141.96383300031812,759.3664949999948,94.99599099990519
866,10057.svg,37523,179.83383000000686,116.72859400005109,693.9569700002721,79.21349599973837
867,6328.svg,33244,84.62656099982269,361.6256270001941,656.7042960000435,56.89335699980802
868,95789.svg,24129,31.37030500010951,71.01894099969286,524.6852230002332,19.750719999592548
869,117259.svg,32560,64.45211199979894,173.33654200001547,582.2496239998145,40.17695199991067
870,69752.svg,29376,82.48471999968388,66.12781100011489,596.8511780001791,45.5031900000904
871,86666.svg,32200,44.18992499995511,370.8709520001321,563.4789920000003,31.15494800022134
872,3744.svg,39827,120.42849199997363,306.55234100004236,653.9953579999747,65.70664699984263
873,187515.svg,39503,99.17389300017021,166.65607699997054,630.1423530003376,58.89275599975008
874,50803.svg,49886,97.67344600004435,49.736227999801486,644.0965920000963,62.301931000092736
875,15816.svg,18557,39.881544999843754,59.68663099974947,542.2334400000182,25.391645999661705
876,186121.svg,19417,39.43030499976885,108.47685699991416,548.9070880003055,24.89500000001499
877,70849.svg,12946,29.14641200004553,48.559481000211235,537.4633690003066,22.077489999901445
878,61730.svg,10493,32.81169999991107,10.613913999804936,519.6375139998963,18.011046000083297
879,14988.svg,27360,60.099049000200466,164.10313599999427,592.8620099998625,41.5218759999334
880,134514.svg,35490,49.912269999822456,75.89678300018932,572.650688000067,32.63784199998554
881,23514.svg,30713,55.76704399982191,257.62928499989357,645.4960199998823,35.25455399994826
882,92366.svg,45171,116.12133500011623,427.54251200040017,772.530172000188,79.30145000000266
883,11779.svg,27339,75.59503399988898,79.92858199986586,638.8972129998365,50.53742899963254
884,85871.svg,16881,32.21989500025302,103.22816500001863,531.2616510000225,22.851848999835056
885,165015.svg,20328,30.048583000279905,112.1854660000281,541.0122889998092,19.483781000417366
886,129210.svg,16837,46.819211000183714,40.52273400020567,546.7032739998103,27.553950999845256
887,92109.svg,18278,46.28532400010954,141.1309599998276,557.4635140001192,31.918097000016132
888,188027.svg,32467,43.90580899962515,239.59097900024062,575.4769949999172,33.11949099997946
889,85375.svg,11563,24.995208000291314,63.6181210002178,522.4810530003197,16.646644000047672
890,103028.svg,43523,104.5989180001925,0.8227000002989371,733.7282509997749,74.69223299995065
891,194698.svg,42371,442.0933659998809,77.29484900028183,629.1980019996117,56.612749000123586
892,178332.svg,18691,36.99804999996559,133.63974200001394,550.9514710001895,23.759589999826858
893,185006.svg,16451,23.207099000046583,107.64301500012152,516.5930059997663,16.138345999934245
894,186363.svg,20960,166.82413399985307,121.84322800021619,562.3901690000821,31.16090899993651
895,65721.svg,15419,27.70383300003232,58.34021500004383,517.8920029998153,16.702670000086073
896,159690.svg,42992,139.22193300004437,94.6590940002352,682.2904460000245,79.97931700037952
897,78121.svg,26879,82.5069010002153,77.4422859999504,613.6512210000546,48.659249000138516
898,76043.svg,46974,86.74034000023312,262.9765930000758,669.2248110002765,57.75662400037618
899,49773.svg,25605,105.75896399996054,140.7734860003984,613.3033349997277,49.619047999840404
900,97092.svg,11505,25.585711000076117,94.47155099996962,517.6288080001541,15.973825999935798
901,130994.svg,37248,60.04167099990809,288.0562209998061,611.7213640000045,38.38851099999374
902,179628.svg,40164,90.87981199991191,65.4332220001379,939.9540059998799,52.265144999637414
903,93175.svg,47779,118.57454800019696,263.9846829997623,770.4818510001132,74.57288800014794
904,61685.svg,21883,29.39996999975847,101.40445700017153,528.8953819999733,19.14068500036592
905,94141.svg,48201,159.3030799999724,218.49884499988548,823.1533009998202,113.29892499998095
906,188098.svg,40598,101.83344600000055,181.4273569998477,641.0576739999669,63.43241200011107
907,14715.svg,26299,84.89956100038398,102.06838900012372,585.3105270002743,38.302198000110366
908,151755.svg,28283,74.09487699987949,102.0445839999411,615.6128279999393,46.70438400034982
909,166982.svg,15120,22.926430000097753,112.97205900018525,510.51446899964503,13.588821000212192
910,28969.svg,33730,46.072924000327475,135.13521999993827,547.7436150003996,31.462446999739768
911,37507.svg,46130,76.28678800028865,516.577917000177,636.1684500002411,53.87498899972343
912,136567.svg,39246,44.05505099975926,116.68954500009932,550.3859149998789,27.2468419998404
913,29969.svg,40643,36.5109129998018,292.4894470002073,560.0429759997496,26.620321000336844
914,40504.svg,17350,45.485617000394996,108.35050900004717,571.9719180001448,28.52615300025718
915,196785.svg,30376,150.21713500027545,173.94542599959095,616.8492390002029,52.06356400003642
916,61658.svg,45157,161.84839600009582,39.491941000051156,663.9779330002966,72.17215299988311
917,155486.svg,46341,91.68116199998622,413.4176409997963,667.4146099999234,58.93460500010406
918,148758.svg,43828,62.307641000188596,55.89244999964649,587.7579299999525,46.22028199992201
919,99490.svg,40770,111.95687600002202,250.90916999988622,972.9816529998061,68.21463500000391
920,83591.svg,25398,79.2493519998061,118.22320599958402,613.7956940001459,46.20375000013155
921,45983.svg,16097,32.96195299981264,16.383968999889476,524.642416000006,20.472314000016922
922,110930.svg,36272,57.81420299990714,81.77878900005453,571.8407919998754,35.65208400004849
923,3724.svg,16067,49.93777800018506,65.80266899982234,585.6558789996598,31.091729000308987
924,104816.svg,27259,60.11156300019138,53.76404899971021,568.3826039999076,36.20959399995627
925,14452.svg,29477,47.751106999839976,233.57488999999987,579.3112599999404,30.194588000085787
926,95413.svg,38079,73.88975999992908,178.32019099978424,622.1705379998639,51.387460000114515
927,36670.svg,17799,51.88593999992008,375.5791559997306,578.505492000204,33.474099000159185
928,14111.svg,35087,69.55674400023781,230.6823680000889,642.7280329999121,45.21242200007691
929,96011.svg,10363,26.913884000350663,81.93431200015766,520.3753440000582,17.323358999874472
930,49769.svg,49403,176.64092600034564,134.19227199983652,752.9143010001462,101.68448500007798
931,39391.svg,33917,77.11340600008043,372.08531199985373,624.9018960002104,44.520346999888716
932,168120.svg,44527,137.74481800010108,91.72399299995959,722.8557399998863,85.93360900022162
933,143059.svg,24498,63.603203000184294,62.371120999614504,606.6746419996889,39.95749799969417
934,64092.svg,38163,82.31783399969572,59.47433199980878,612.9948539996803,49.827049000214174
935,69770.svg,36412,68.17184399960752,63.97557499985851,592.7059659998122,44.01029600012407
936,11816.svg,15386,38.68460900002901,124.45034199981819,548.1990840003164,23.347011999703682
937,157538.svg,35836,58.94127700003082,134.91924300024039,566.7141990002165,30.784519000008004
938,146751.svg,38946,92.32153900029516,231.8837220000205,947.6741359999323,63.06623099999342
939,72893.svg,21683,87.91580499973861,167.93612999981633,647.4957089999407,51.94276700012779
940,160451.svg,25981,23.177231999852665,99.64638400015247,533.4751840000536,15.184368000063841
941,98821.svg,39080,44.97950299992226,264.7342159998516,581.3741089996256,30.84135700009938
942,8936.svg,26956,64.45612100014841,199.6462940001038,612.4800140000843,42.241663000368135
943,199039.svg,47571,87.26890599973558,91.62797200042405,630.4441410002255,58.401850999871385
944,65939.svg,12884,18.485149000298406,75.94462400038537,512.5969339997027,13.030498999796691
945,109897.svg,46269,148.35770100035006,122.55239500018433,735.3566699998737,91.43422699980874
946,133642.svg,29030,56.10602300021128,247.52989099988554,600.4160669999692,38.96481700030563
947,137550.svg,23829,65.7745960002103,88.03883700011284,611.7978090001088,40.93383800000083
948,57186.svg,29292,76.4602350000132,123.62086900020586,564.5756889998665,33.52120699992156
949,93461.svg,49166,78.81994199988185,169.09911199991257,976.5050840001095,54.41457500000979
950,50126.svg,35433,140.02979400038384,81.99055800014321,712.5690120001309,82.98159600008148
951,97077.svg,32898,71.57681099988622,516.5428210002574,586.062684999888,40.39035400001012
952,202248.svg,19134,43.3760920000168,88.9041579998775,552.982418999818,28.79219499982355
953,199317.svg,15876,37.10359899969262,221.36711199982528,538.9364760003446,21.987921000345523
954,171365.svg,48356,137.30451800029186,52.62794800000847,669.175358999837,72.3821289998341
955,41767.svg,24216,59.70800200020676,274.74017399981676,598.2202789996336,38.737478999792074
956,70051.svg,25886,42.09827300019242,251.95437999991555,563.8246929997877,26.549959000021772
957,5539.svg,42836,118.66218300019682,280.0117689998842,692.8038510000079,75.3222100001949
958,156988.svg,37103,109.17727700007163,36.107140999774856,657.6031280001189,64.06984299974283
959,187654.svg,41764,112.10106799990172,196.30776199983302,657.7236749999429,68.11969600039447
960,153203.svg,26782,78.44204999992144,26.869020000049204,586.4334539996889,43.009591000100045
961,117588.svg,10567,28.44699400020545,16.668194999965635,521.5642950001893,17.457462000038504
962,197000.svg,44773,114.1668700001901,143.6940600001435,670.089901999745,74.7427979999884
963,48525.svg,38615,82.94667000018308,102.71769300015876,947.6581769999939,55.514829000003374
964,25735.svg,12563,26.080783999987034,106.26513799979875,529.5387539999865,17.080331999750342
965,117033.svg,22136,52.194802000030904,21.516101000088383,543.613311000172,27.499037999859866
966,32346.svg,38245,79.47073900004398,192.1045009999034,641.4959200001249,52.304838999589265
967,50990.svg,16718,40.08085000032224,108.1577049999396,554.2926179996357,26.396169000236114
968,60722.svg,28914,69.12998999996489,56.91618999981074,592.371655000079,42.5291249998736
969,99238.svg,22965,50.205532999825664,34.01046999988466,554.512753000381,29.01170799987085
970,22667.svg,31937,48.78675800000565,155.61800399973436,579.8359199998231,33.6495090000426
971,14160.svg,20885,77.88945899983446,50.02186699994127,579.8824069997863,36.90475500025059
972,83769.svg,13010,28.617285000109405,63.094755000292935,596.6469640002288,15.650556999844412
973,166832.svg,49137,132.5391469999886,103.00853099988672,706.3738669999111,81.48181900014606
974,36683.svg,42052,48.73292699994636,318.0157460001283,583.8510470002802,35.3060109996477
975,184798.svg,42844,109.75322200010851,250.61657800006287,671.2937709999096,68.04155800000444
976,149424.svg,43940,130.0771670003087,140.62496699989424,703.0708910001522,79.71109200025239
977,146394.svg,12816,40.510249999897496,34.46151000025566,530.5670519996966,22.686698000143224
978,162144.svg,12196,38.09655099985321,169.88709699990068,568.0875570001263,20.64964900000632
979,96997.svg,14554,20.106074000068475,136.56987400008802,547.7179660001639,13.211890000093263
980,65524.svg,11609,52.470090000042546,41.01711500015881,558.324477000042,23.179015000096115
981,172483.svg,29407,87.40572400029123,33.99132399999871,609.9682799999755,53.281320000223786
982,27177.svg,25101,87.37870400000247,86.54603400009364,613.9015229996403,51.08390799978224
983,68165.svg,42923,66.42818799991801,160.21745299985923,601.5415490001033,42.31526199964719
984,31574.svg,30451,65.74846700004855,262.1924360000776,629.5219230000839,46.15394699976605
985,72163.svg,22410,33.40480799988654,107.37482000013188,545.7798639999965,22.44591400040008
986,89425.svg,19715,44.02852100020027,124.41559699982463,550.1501200001258,23.94750399980694
987,130727.svg,41631,744.5930680000856,39.889619999939896,616.1903870001879,52.55398899998909
988,80052.svg,20635,33.4009410003091,230.2441329998146,534.0951519997361,20.482532999722025
989,66744.svg,30615,69.91741399997409,25.673667000319256,571.5674560001389,38.700237999819365
990,28998.svg,39041,85.80989600022804,227.7168390000952,653.6467209998591,58.24319099974673
991,116037.svg,29975,63.831033000042225,104.1089049999755,616.9855860002826,58.6186790001193
992,64847.svg,43797,134.98682999988887,420.1169769999069,724.0764299999682,78.70584800002689
993,180040.svg,46637,126.04964599995583,81.99662900005933,677.5621340002544,75.5891439998777
994,28138.svg,15085,28.035148000071786,78.60544799996205,530.6629329998032,18.15106900039609
995,80160.svg,45281,106.85200399984751,36.08352699984607,634.3802599999435,61.714163000033295
996,97450.svg,32242,53.47357099981309,70.99531499989098,587.5760180001635,34.974375999809126
997,121438.svg,39401,434.24305000007735,36.77101199991739,646.1045359997115,63.652495999576786
998,144617.svg,42317,112.93764399988504,70.94592199973704,649.50773999999,60.504163000132394
999,85104.svg,30516,64.34845800004041,293.6195460001727,593.751266000254,42.134100000112085
